Category	Bytes	MiB	AssetPath
KEEP_REFERENCED	10511	0.010	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_CheckBackface.shadersubgraph
KEEP_REFERENCED	10483	0.010	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/POLYGON_Texture_01.png
KEEP_REFERENCED	10365	0.010	Assets/Prefabs/Hwando.prefab
KEEP_REFERENCED	9982	0.010	Assets/Scripts/Character/Player/CinemachineCameraBridge.cs
KEEP_REFERENCED	9597	0.009	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/BiomePreset.cs
KEEP_REFERENCED	8895	0.008	Assets/Naganeupseong/Prefabs/Structure/Wall/Wall01c.prefab
KEEP_REFERENCED	7786	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_02_Gaia_Wind_small.mat
KEEP_REFERENCED	7783	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_01_Gaia_Wind_small.mat
KEEP_REFERENCED	7578	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/helpBtnOnp_c5.png
KEEP_REFERENCED	7527	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/helpBtnOn_c5.png
KEEP_REFERENCED	7504	0.007	Assets/Procedural Worlds/Packages - Install/Gaia Water/Scripts/GRC_Water.cs
KEEP_REFERENCED	7495	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/helpBtnOff_c5.png
KEEP_REFERENCED	7476	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/helpBtnOffp_c5.png
KEEP_REFERENCED	7253	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_05_Needles.mat
KEEP_REFERENCED	7216	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_WorldUVScale.shadersubgraph
KEEP_REFERENCED	7165	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_13_c5.png
KEEP_REFERENCED	7163	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_01_05_LOD3.mat
KEEP_REFERENCED	7126	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Stone_01/PW_Stone_01.mat
KEEP_REFERENCED	7011	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_01_Ending.mat
KEEP_REFERENCED	7008	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_05_Bark.mat
KEEP_REFERENCED	6885	0.007	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_14_c5.png
KEEP_REFERENCED	6831	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_02_Gaia_Wind_large.mat
KEEP_REFERENCED	6831	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_01_Gaia_Wind_large.mat
KEEP_REFERENCED	6831	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_02_Gaia.mat
KEEP_REFERENCED	6830	0.007	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_01_Gaia.mat
KEEP_REFERENCED	6537	0.006	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_12_c5.png
KEEP_REFERENCED	6459	0.006	Assets/Scripts/Character/Player/CinemachineTuningPanel.cs
KEEP_REFERENCED	6446	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Session System/GaiaSession.cs
KEEP_REFERENCED	5920	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Terrain Export Defaults/04 Create Impostors.asset
KEEP_REFERENCED	5789	0.006	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_01_05_LOD3.mesh
KEEP_REFERENCED	5776	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Multi Terrain System/TerrainSceneStorage.cs
KEEP_REFERENCED	5733	0.005	Assets/Scripts/Character/Player/PlayerLockOn.cs
KEEP_REFERENCED	5613	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_6_c5.png
KEEP_REFERENCED	5492	0.005	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/TerrainTextures/POLYGON_Dirt.png
KEEP_REFERENCED	5490	0.005	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/TerrainTextures/POLYGON_sandyRock.png
KEEP_REFERENCED	5393	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_9_c5.png
KEEP_REFERENCED	5349	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_19_c5.png
KEEP_REFERENCED	5262	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_RenderingPath.cs
KEEP_REFERENCED	5213	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_8_c5.png
KEEP_REFERENCED	4992	0.005	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/TerrainTextures/POLYGON_Grass.png
KEEP_REFERENCED	4991	0.005	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/TerrainTextures/POLYGON_rock.png
KEEP_REFERENCED	4905	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_16_c5.png
KEEP_REFERENCED	4847	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_7_c5.png
KEEP_REFERENCED	4813	0.005	Assets/Settings/PC_RPAsset.asset
KEEP_REFERENCED	4799	0.005	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_15_c5.png
KEEP_REFERENCED	4793	0.005	Assets/Settings/Mobile_RPAsset.asset
KEEP_REFERENCED	4784	0.005	Assets/Naganeupseong/Resource/Materials/M_Wall01c_02.mat
KEEP_REFERENCED	4603	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_17_c5.png
KEEP_REFERENCED	4595	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_10_c5.png
KEEP_REFERENCED	4533	0.004	Assets/Naganeupseong/Resource/Materials/M_Roof01a_01.mat
KEEP_REFERENCED	4421	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_2_c5.png
KEEP_REFERENCED	4391	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_3_c5.png
KEEP_REFERENCED	4351	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_18_c5.png
KEEP_REFERENCED	4348	0.004	Assets/Scripts/Character/Player/PlayerCameraProximityFade.cs
KEEP_REFERENCED	4246	0.004	Assets/Meshs/Materials/T_Soldiers_02_BC.mat
KEEP_REFERENCED	4244	0.004	Assets/Meshs/Materials/T_man04_body_C.mat
KEEP_REFERENCED	4244	0.004	Assets/Meshs/Materials/T_Soldiers_01_BC.mat
KEEP_REFERENCED	4236	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_URPShadowDistance.cs
KEEP_REFERENCED	4212	0.004	Assets/Meshs/Materials/T_Man04_Hair_Side_C.mat
KEEP_REFERENCED	4210	0.004	Assets/Meshs/Materials/T_Man04_Eyebrow_C.mat
KEEP_REFERENCED	4173	0.004	Assets/Meshs/Materials/T_man04_hair_C.mat
KEEP_REFERENCED	4168	0.004	Assets/Meshs/Materials/T_man04_head_C.mat
KEEP_REFERENCED	4163	0.004	Assets/Meshs/Materials/base_04_T_man01_MOUTH2.mat
KEEP_REFERENCED	4159	0.004	Assets/Meshs/Materials/T_man04_EYE_C.mat
KEEP_REFERENCED	4146	0.004	Assets/Materials/M_Hwando_BC.mat
KEEP_REFERENCED	4090	0.004	Assets/Meshs/Materials/base_04_m_eye6.mat
KEEP_REFERENCED	4090	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Road.mat
KEEP_REFERENCED	4075	0.004	Assets/Naganeupseong/Prefabs/Structure/Roof/Roof06a.prefab
KEEP_REFERENCED	4075	0.004	Assets/Naganeupseong/Prefabs/Structure/Roof/Roof01a.prefab
KEEP_REFERENCED	4075	0.004	Assets/Naganeupseong/Prefabs/Structure/Roof/Roof03a.prefab
KEEP_REFERENCED	4059	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_GeneralWind.cginc
KEEP_REFERENCED	4016	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_01_Practice_BasicAttack___5m_.mat
KEEP_REFERENCED	4015	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_02_Practice_HeavyAttack___12m_.mat
KEEP_REFERENCED	4008	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_05_Temple_Courtyard___30m_.mat
KEEP_REFERENCED	4007	0.004	Assets/Naganeupseong/Prefabs/Structure/Ground/Ground02a.prefab
KEEP_REFERENCED	4005	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_04_Boss_Approach___30m_.mat
KEEP_REFERENCED	4002	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_00_Start_Village__0m_.mat
KEEP_REFERENCED	4000	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Zone_03_Practice_Dodge___20m_.mat
KEEP_REFERENCED	3993	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_ShaderVariantLimit.cs
KEEP_REFERENCED	3984	0.004	Assets/Animations/Samurai_Katana/Action/Materials/Texture_Yellow.mat
KEEP_REFERENCED	3983	0.004	Assets/Animations/Samurai_Katana/Basic/Materials/Texture_Yellow.mat
KEEP_REFERENCED	3982	0.004	Assets/Animations/Samurai_Katana/Action/Materials/Texture_Gray.mat
KEEP_REFERENCED	3982	0.004	Assets/Animations/Samurai_Katana/Action/Materials/Texture_White.mat
KEEP_REFERENCED	3982	0.004	Assets/Animations/Samurai_Katana/Basic/Materials/Texture_White.mat
KEEP_REFERENCED	3982	0.004	Assets/Animations/Samurai_Katana/Basic/Materials/Texture_Gray.mat
KEEP_REFERENCED	3981	0.004	Assets/Animations/Samurai_Katana/Basic/Materials/Texture_Blue.mat
KEEP_REFERENCED	3981	0.004	Assets/Animations/Samurai_Katana/Action/Materials/Texture_Blue.mat
KEEP_REFERENCED	3964	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Enemy.mat
KEEP_REFERENCED	3963	0.004	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Boss.mat
KEEP_REFERENCED	3960	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Terrain Export Defaults/05 Bake Collider Objects.asset
KEEP_REFERENCED	3933	0.004	Assets/Naganeupseong/Prefabs/Structure/Floor/Floor02b.prefab
KEEP_REFERENCED	3933	0.004	Assets/Naganeupseong/Prefabs/Structure/Floor/Floor01b.prefab
KEEP_REFERENCED	3903	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_5_c5.png
KEEP_REFERENCED	3896	0.004	Assets/Prefabs/EnemyDummyB.prefab
KEEP_REFERENCED	3896	0.004	Assets/Prefabs/EnemyDummyA.prefab
KEEP_REFERENCED	3895	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_1_c5.png
KEEP_REFERENCED	3889	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Terrain Export Defaults/03 Convert To Low Poly.asset
KEEP_REFERENCED	3866	0.004	Assets/Naganeupseong/Prefabs/Structure/Pillar/Pillar01e.prefab
KEEP_REFERENCED	3862	0.004	Assets/Settings/SampleSceneProfile.asset
KEEP_REFERENCED	3859	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/BiomeControllerSettings.cs
KEEP_REFERENCED	3858	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Tree_02_B.prefab
KEEP_REFERENCED	3858	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Tree_02_A.prefab
KEEP_REFERENCED	3854	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Tree_01_B.prefab
KEEP_REFERENCED	3852	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Tree_01_A.prefab
KEEP_REFERENCED	3847	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Rock_01_A.prefab
KEEP_REFERENCED	3838	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bush_01_B.prefab
KEEP_REFERENCED	3838	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bush_01_A.prefab
KEEP_REFERENCED	3823	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Fence_01_A.prefab
KEEP_REFERENCED	3817	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bld_House_01_B.prefab
KEEP_REFERENCED	3813	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bld_Village_01_A.prefab
KEEP_REFERENCED	3813	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bld_House_01_A.prefab
KEEP_REFERENCED	3811	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Bld_Village_01_B.prefab
KEEP_REFERENCED	3809	0.004	Assets/Naganeupseong/Prefabs/Prop/Low_Wooden_Bench.prefab
KEEP_REFERENCED	3795	0.004	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Rock_02_A.prefab
KEEP_REFERENCED	3795	0.004	Assets/Naganeupseong/Prefabs/Structure/Pillar/Pillar01b.prefab
KEEP_REFERENCED	3795	0.004	Assets/Naganeupseong/Prefabs/Structure/Pillar/Pillar02a.prefab
KEEP_REFERENCED	3790	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtaba_c5.png
KEEP_REFERENCED	3789	0.004	Assets/Naganeupseong/Prefabs/Prop/Jar01b.prefab
KEEP_REFERENCED	3783	0.004	Assets/Naganeupseong/Prefabs/Prop/Mat.prefab
KEEP_REFERENCED	3721	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtabsBorder_c5.png
KEEP_REFERENCED	3603	0.003	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_20_c5.png
KEEP_REFERENCED	3534	0.003	Assets/Settings/PC_Renderer.asset
KEEP_REFERENCED	3523	0.003	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_11_c5.png
KEEP_REFERENCED	3419	0.003	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwub_builtin_4_c5.png
KEEP_REFERENCED	3321	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01b_02.mat
KEEP_REFERENCED	3321	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01d_01.mat
KEEP_REFERENCED	3321	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01b_01.mat
KEEP_REFERENCED	3321	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01d_02.mat
KEEP_REFERENCED	3319	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01h_01.mat
KEEP_REFERENCED	3319	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01h_02.mat
KEEP_REFERENCED	3319	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01f_01.mat
KEEP_REFERENCED	3319	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01f_02.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Window01i.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Window01d.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01e.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Window01h.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Closet01a.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01a.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01c.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Window01f.mat
KEEP_REFERENCED	3318	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01g.mat
KEEP_REFERENCED	3316	0.003	Assets/Naganeupseong/Resource/Materials/M_Door02i.mat
KEEP_REFERENCED	3316	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01i.mat
KEEP_REFERENCED	3282	0.003	Assets/JoseonSoul/FirstVillageTempleGraybox/M_Terrain_URP.mat
KEEP_REFERENCED	3275	0.003	Assets/Naganeupseong/Resource/Materials/M_Wood_Burning_Stove03b.mat
KEEP_REFERENCED	3275	0.003	Assets/Naganeupseong/Resource/Materials/M_Wood_Burning_Stove01b.mat
KEEP_REFERENCED	3275	0.003	Assets/Naganeupseong/Resource/Materials/M_Wood_Burning_Stove02b.mat
KEEP_REFERENCED	3270	0.003	Assets/Naganeupseong/Resource/Materials/M_Low_Wooden_Bench.mat
KEEP_REFERENCED	3268	0.003	Assets/Naganeupseong/Resource/Materials/M_Roof01a_03.mat
KEEP_REFERENCED	3268	0.003	Assets/Naganeupseong/Resource/Materials/M_Stone_Steps01a.mat
KEEP_REFERENCED	3268	0.003	Assets/Naganeupseong/Resource/Materials/M_Wall01c_01.mat
KEEP_REFERENCED	3265	0.003	Assets/Naganeupseong/Resource/Materials/M_Ground01a.mat
KEEP_REFERENCED	3265	0.003	Assets/Naganeupseong/Resource/Materials/M_Pillar01b.mat
KEEP_REFERENCED	3265	0.003	Assets/Naganeupseong/Resource/Materials/M_Wall01b.mat
KEEP_REFERENCED	3264	0.003	Assets/Naganeupseong/Resource/Materials/M_Roof01a_02.mat
KEEP_REFERENCED	3264	0.003	Assets/Naganeupseong/Resource/Materials/M_Chimney01a.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Water_Jar.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Pillar02a.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Wall01a.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Ground02a.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Pillar01a.mat
KEEP_REFERENCED	3263	0.003	Assets/Naganeupseong/Resource/Materials/M_Pillar01e.mat
KEEP_REFERENCED	3262	0.003	Assets/Naganeupseong/Resource/Materials/M_Floor01d.mat
KEEP_REFERENCED	3262	0.003	Assets/Naganeupseong/Resource/Materials/M_Floor01b.mat
KEEP_REFERENCED	3262	0.003	Assets/Naganeupseong/Resource/Materials/M_Stair01a.mat
KEEP_REFERENCED	3260	0.003	Assets/Naganeupseong/Resource/Materials/M_Jar01b.mat
KEEP_REFERENCED	3260	0.003	Assets/Naganeupseong/Resource/Materials/M_Jar01a.mat
KEEP_REFERENCED	3260	0.003	Assets/Naganeupseong/Resource/Materials/M_Jar01c.mat
KEEP_REFERENCED	3250	0.003	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Rocks_01_A.prefab
KEEP_REFERENCED	3203	0.003	Assets/Naganeupseong/Resource/Materials/M_Floor01a.mat
KEEP_REFERENCED	3173	0.003	Assets/ScriptableObjects/Datas/PlayerSO.asset
KEEP_REFERENCED	3152	0.003	Assets/Naganeupseong/Resource/Materials/M_Basin01a.mat
KEEP_REFERENCED	3151	0.003	Assets/Naganeupseong/Resource/Materials/M_Door01j.mat
KEEP_REFERENCED	3149	0.003	Assets/Naganeupseong/Resource/Materials/M_Mat.mat
KEEP_REFERENCED	3097	0.003	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtabap_c5.png
KEEP_REFERENCED	3066	0.003	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwresav16_c5.png
KEEP_REFERENCED	3044	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Editor Resources/gadvIco.png
KEEP_REFERENCED	2993	0.003	Assets/Procedural Worlds/Frameworks/PWAddressables1/PWAddressablesConfig.cs
KEEP_REFERENCED	2975	0.003	Assets/Procedural Worlds/Packages - Install/Asset Samples/Biomes/Gaia Pro Sample.asset
KEEP_REFERENCED	2829	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_InputSystem.cs
KEEP_REFERENCED	2732	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_PostProcessing.cs
KEEP_REFERENCED	2616	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Flower_01_B.prefab
KEEP_REFERENCED	2616	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Flower_01_A.prefab
KEEP_REFERENCED	2615	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Grass_01_B.prefab
KEEP_REFERENCED	2615	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/SM_POLYGON_Grass_01_A.prefab
KEEP_REFERENCED	2586	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwdarkBoxp_c5.png
KEEP_REFERENCED	2576	0.002	Assets/Scripts/UI/LockOnTargetMarker.cs
KEEP_REFERENCED	2503	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Biome/Synty Studios (Low Poly).asset
KEEP_REFERENCED	2492	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Terrain Export Defaults/01 Export To OBJ Files.asset
KEEP_REFERENCED	2475	0.002	Assets/TemplesKor/Meshes/SM_SC_West_Three_Stone_Pagoda.prefab
KEEP_REFERENCED	2472	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/onlineHelp_c5.png
KEEP_REFERENCED	2417	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtab_c5.png
KEEP_REFERENCED	2388	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples/Procedural Worlds/Content Resources/PW_Tree_Spruce_05/PW_Tree_Spruce_01_05_LOD3.prefab
KEEP_REFERENCED	2382	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/unity_16_c5.png
KEEP_REFERENCED	2288	0.002	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/Materials/Texture_01.mat
KEEP_REFERENCED	2273	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/ResourcesSystem/BuildConfig.cs
KEEP_REFERENCED	2224	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtabp_c5.png
KEEP_REFERENCED	2206	0.002	Assets/Scripts/Character/Player/Player.cs
KEEP_REFERENCED	2137	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwsavas16_c5.png
KEEP_REFERENCED	2135	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Terrain Export Defaults/02 Convert To Mesh.asset
KEEP_REFERENCED	2052	0.002	Assets/Gaia User Data/Sessions/GS-20260814 - 165600/Gaia Lighting Settings.asset
KEEP_REFERENCED	2052	0.002	Assets/Gaia User Data/Sessions/GS-20260814 - 161359/Gaia Lighting Settings.asset
KEEP_REFERENCED	1993	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_ColorSpace.cs
KEEP_REFERENCED	1818	0.002	Assets/Scripts/Character/Player/PlayerCameraFollowTarget.cs
KEEP_REFERENCED	1814	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwsav16_c5.png
KEEP_REFERENCED	1787	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/ResourcesSystem/UserFiles.cs
KEEP_REFERENCED	1765	0.002	Assets/Settings/Mobile_Renderer.asset
KEEP_REFERENCED	1744	0.002	Assets/Gaia User Data/Settings/Package Config Settings.asset
KEEP_REFERENCED	1676	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_VerifySavingAssets.cs
KEEP_REFERENCED	1650	0.002	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwdarkBox_c5.png
KEEP_REFERENCED	1549	0.001	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Morning Preset GlobalPostProcessing.prefab
KEEP_REFERENCED	1481	0.001	Assets/ScriptableObjects/Scripts/PlayerAttackData.cs
KEEP_REFERENCED	1474	0.001	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_DitherIncludes.hlsl
KEEP_REFERENCED	1395	0.001	Assets/ScriptableObjects/Scripts/PlayerGroundData.cs
KEEP_REFERENCED	1383	0.001	Assets/Procedural Worlds/Frameworks/Common5/Editor/Resources/pwtabsBorderp_c5.png
